261,236
262,235.409
244,229.104
246,229.45
258,226.932
259,236.507
267,238.435
272,236.772
271,245.409
252,232.735
256,229.776
289,250.511
271,245.319
279,248.608
260,243.273
262,241.871
256,233.429
258,233.635
280,245.563
282,251.801
