59,59.599
57,57.189
56,56.695
56,56.659
56,56.1
55,55.765
57,57.265
55,55.929
56,56.677
55,55.674
57,57.218
56,56.037
56,56.794
57,57.413
57,57.364
56,56.415
56,56.673
56,56.527
56,56.327
56,56.193
