302,253.183
295,254.286
297,258.065
296,256.086
292,260.4
270,248.828
282,264.36
270,250.052
298,269.409
287,252.055
276,261.732
271,257.509
264,250.095
259,246.896
271,255.13
288,273.998
316,280.558
291,259.701
260,246.347
266,252.236
