478,478.76
470,470.196
477,477.029
471,471.153
477,477.486
472,472.689
477,477.288
473,473.133
470,470.507
478,478.393
470,470.963
471,471.623
469,469.643
493,493.044
474,474.738
472,472.742
472,472.89
471,471.496
472,472.48
473,473.599
