926,926.484
923,923.072
927,927.03
927,927.295
926,926.341
927,927.765
927,927.921
919,919.582
926,926.73
926,926.482
922,922.66
934,933.973
928,928.39
924,924.923
924,924.13
926,926.043
925,925.662
925,925.247
926,926.295
925,924.997
