7,68.313
41,584.275
20,259.034
14,162.585
39,538.057
30,359.694
37,517.556
47,669.783
38,494.722
8,72.877
47,706.04
12,169.351
12,156.188
13,148.186
28,397.955
11,159.68
67,974.31
41,551.388
64,932.176
66,969.14
