159,159.393
160,160.795
159,159.228
161,161.499
159,159.176
157,157.788
158,158.618
160,160.951
159,159.768
159,159.153
158,158.223
159,159.73
158,158.322
160,160.81
159,159.863
158,158.461
158,158.361
158,158.747
161,161.034
158,158.467
