59,656.536
36,359.464
36,365.442
36,365.165
48,530.089
36,361.418
41,439.556
36,365.003
41,402.397
35,359.513
36,364.477
35,359.52
36,363.948
36,364.429
35,360.311
36,365.269
36,365.099
37,366.903
36,365.154
71,842.946
