217,182.439
205,191.141
207,185.094
203,187.671
212,184.348
209,187.049
210,186.825
204,185.535
207,191.383
208,191.991
209,192.024
215,189.599
223,195.726
202,187.978
211,196.187
213,182.585
214,184.727
203,187.918
198,183.926
208,183.187
