319,319.951
324,324.583
317,317.979
325,325.279
317,317.195
317,317.975
319,319.068
317,317.045
318,318.311
317,317.843
319,319.844
317,317.193
316,316.947
316,316.786
317,317.137
317,317.755
317,317.205
317,317.692
316,316.853
318,318.664
