37,538.616
2,7.898
11,145.426
2,7.564
2,23.81
2,9.67
32,438.588
2,7.003
2,28.542
2,9.16
2,24.995
13,174.686
2,7.971
2,17.211
2,9.107
2,30.573
6,70.956
2,8.903
2,20.624
2,8.563
